global_run_id,area_pyung,run,zone,zone_count,cleaning_type,obstacle_level,zone_area_ratio_pct,zone_area_m2,floor_type,dirt_level,effective_suction_mode,suction_power_w,brush_power_w,pump_power_w,water_supply_power_w,sensor_power_w,wheel_power_w,zone_time_min,battery_capacity_wh,start_soc_pct,zone_soc_used_pct,zone_target_soc_pct,zone_power_w,zone_energy_wh,soc_before_zone_pct,soc_after_zone_pct,zone_progress_pct,run_total_soc_pct,run_total_energy_wh,run_total_time_min,run_end_soc_pct,needs_recharge,charge_count,charge_event_count_in_zone,is_charge_zone,is_first_charge_zone,is_second_charge_zone,first_charge_zone,first_charge_progress_pct,first_charge_cleaned_area_m2,first_charge_remaining_area_m2,first_charge_soc_at_dock_pct,first_charge_target_soc_pct,first_charge_charged_soc_pct,first_charge_time_min,second_charge_zone,second_charge_progress_pct,second_charge_cleaned_area_m2,second_charge_remaining_area_m2,second_charge_soc_at_dock_pct,second_charge_target_soc_pct,second_charge_charged_soc_pct,second_charge_time_min
42평_893,42.0,893,2,6,물걸레,보통,13.085,14.898,마루/타일,높음,중,14.8,6.83,0.5,3.0,4.91,2.84,9.045,74.88,80.0,6.71,21.71,33.333,5.025,69.779,63.069,36.04,51.613,38.648,59.646,28.387,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_893,42.0,893,3,6,물걸레,보통,23.055,26.249,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,12.749,74.88,80.0,7.453,22.453,26.266,5.581,63.069,55.616,59.095,51.613,38.648,59.646,28.387,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_893,42.0,893,4,6,물걸레,보통,9.648,10.985,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,5.869,74.88,80.0,4.31,19.31,33.001,3.228,55.616,51.306,68.744,51.613,38.648,59.646,28.387,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_893,42.0,893,5,6,물걸레,보통,17.957,20.444,현관매트,낮음,중,14.8,6.83,0.5,3.0,4.91,2.84,9.93,74.88,80.0,7.344,22.344,33.227,5.499,51.306,43.962,86.7,51.613,38.648,59.646,28.387,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_893,42.0,893,6,6,물걸레,보통,13.3,15.142,고파일 카펫,보통,터보,63.25,9.0,0.5,3.0,4.91,2.84,8.09,74.88,80.0,15.575,30.575,86.492,11.662,43.962,28.387,100.0,51.613,38.648,59.646,28.387,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_894,42.0,894,1,6,물걸레,적음,10.696,12.178,현관매트,높음,강,32.0,6.83,0.5,3.0,4.91,2.84,6.506,74.88,80.0,7.354,22.354,50.787,5.507,80.0,72.646,10.696,39.401,29.504,53.54,40.599,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_894,42.0,894,2,6,물걸레,적음,11.258,12.817,현관매트,보통,강,32.0,6.83,0.5,3.0,4.91,2.84,6.026,74.88,80.0,6.764,21.764,50.431,5.065,72.646,65.882,21.954,39.401,29.504,53.54,40.599,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_894,42.0,894,3,6,물걸레,적음,15.81,18.0,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,7.694,74.88,80.0,4.473,19.473,26.116,3.349,65.882,61.409,37.764,39.401,29.504,53.54,40.599,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_894,42.0,894,4,6,물걸레,적음,24.248,27.607,마루/타일,보통,약,8.0,6.83,0.5,3.0,4.91,2.84,12.98,74.88,80.0,7.791,22.791,26.968,5.834,61.409,53.618,62.013,39.401,29.504,53.54,40.599,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_894,42.0,894,5,6,물걸레,적음,23.696,26.978,마루/타일,보통,약,8.0,6.83,0.5,3.0,4.91,2.84,12.684,74.88,80.0,7.401,22.401,26.216,5.542,53.618,46.217,85.709,39.401,29.504,53.54,40.599,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_894,42.0,894,6,6,물걸레,적음,14.292,16.271,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,7.65,74.88,80.0,5.618,20.618,32.996,4.207,46.217,40.599,100.0,39.401,29.504,53.54,40.599,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_895,42.0,895,1,6,건식,적음,16.998,19.353,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,8.272,74.88,80.0,4.21,19.21,22.863,3.152,80.0,75.79,16.998,46.551,34.858,53.177,33.449,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_895,42.0,895,2,6,건식,적음,19.858,22.609,현관매트,높음,강,32.0,6.83,0.0,0.0,4.91,2.84,12.08,74.88,80.0,12.625,27.625,46.957,9.454,75.79,63.165,36.857,46.551,34.858,53.177,33.449,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_895,42.0,895,3,6,건식,적음,21.705,24.711,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,10.562,74.88,80.0,5.3,20.3,22.541,3.968,63.165,57.866,58.561,46.551,34.858,53.177,33.449,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_895,42.0,895,4,6,건식,적음,11.524,13.121,현관매트,높음,강,32.0,6.83,0.0,0.0,4.91,2.84,7.01,74.88,80.0,7.253,22.253,46.485,5.431,57.866,50.613,70.086,46.551,34.858,53.177,33.449,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_895,42.0,895,5,6,건식,적음,14.3,16.281,고파일 카펫,보통,터보,63.25,9.0,0.0,0.0,4.91,2.84,7.655,74.88,80.0,13.37,28.37,78.466,10.011,50.613,37.243,84.386,46.551,34.858,53.177,33.449,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_895,42.0,895,6,6,건식,적음,15.614,17.777,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,7.598,74.88,80.0,3.795,18.795,22.443,2.842,37.243,33.449,100.0,46.551,34.858,53.177,33.449,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_896,42.0,896,1,6,물걸레,적음,20.264,23.071,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.861,74.88,80.0,5.753,20.753,26.212,4.308,80.0,74.247,20.264,38.685,28.968,49.695,41.315,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_896,42.0,896,2,6,물걸레,적음,8.337,9.491,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,4.057,74.88,80.0,2.387,17.387,26.428,1.787,74.247,71.86,28.6,38.685,28.968,49.695,41.315,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_896,42.0,896,3,6,물걸레,적음,21.195,24.131,저파일 러그,보통,강,32.0,6.83,0.5,3.0,4.91,2.84,11.346,74.88,80.0,12.358,27.358,48.937,9.254,71.86,59.502,49.795,38.685,28.968,49.695,41.315,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_896,42.0,896,4,6,물걸레,적음,17.63,20.072,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,8.579,74.88,80.0,4.983,19.983,26.094,3.731,59.502,54.519,67.425,38.685,28.968,49.695,41.315,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_896,42.0,896,5,6,물걸레,적음,17.086,19.453,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,8.315,74.88,80.0,4.842,19.842,26.165,3.626,54.519,49.677,84.511,38.685,28.968,49.695,41.315,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_896,42.0,896,6,6,물걸레,적음,15.488,17.634,고파일 카펫,낮음,강,32.0,6.83,0.5,3.0,4.91,2.84,7.537,74.88,80.0,8.362,23.362,49.85,6.262,49.677,41.315,100.0,38.685,28.968,49.695,41.315,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_897,42.0,897,1,6,건식,적음,20.596,23.449,저파일 러그,높음,터보,63.25,9.0,0.0,0.0,4.91,2.84,12.528,74.88,80.0,23.225,38.225,83.29,17.391,80.0,56.775,20.596,50.916,38.127,53.216,29.084,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_897,42.0,897,2,6,건식,적음,12.592,14.336,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,6.127,74.88,80.0,3.048,18.048,22.357,2.283,56.775,53.727,33.188,50.916,38.127,53.216,29.084,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_897,42.0,897,3,6,건식,적음,21.791,24.809,현관매트,낮음,중,14.8,6.83,0.0,0.0,4.91,2.84,10.604,74.88,80.0,6.94,21.94,29.406,5.197,53.727,46.786,54.978,50.916,38.127,53.216,29.084,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_897,42.0,897,4,6,건식,적음,18.615,21.193,마루/타일,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,9.059,74.88,80.0,4.551,19.551,22.572,3.408,46.786,42.236,73.593,50.916,38.127,53.216,29.084,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_897,42.0,897,5,6,건식,적음,10.438,11.884,마루/타일,높음,중,14.8,6.83,0.0,0.0,4.91,2.84,6.35,74.88,80.0,4.23,19.23,29.934,3.168,42.236,38.005,84.031,50.916,38.127,53.216,29.084,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_897,42.0,897,6,6,건식,적음,15.969,18.181,현관매트,보통,강,32.0,6.83,0.0,0.0,4.91,2.84,8.548,74.88,80.0,8.922,23.922,46.888,6.68,38.005,29.084,100.0,50.916,38.127,53.216,29.084,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_898,42.0,898,1,6,물걸레,많음,21.129,24.055,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,14.688,74.88,80.0,8.614,23.614,26.348,6.45,80.0,71.386,21.128,48.495,36.313,69.519,31.505,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_898,42.0,898,2,6,물걸레,많음,18.104,20.612,고파일 카펫,낮음,강,32.0,6.83,0.5,3.0,4.91,2.84,12.586,74.88,80.0,14.268,29.268,50.933,10.684,71.386,57.118,39.233,48.495,36.313,69.519,31.505,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_898,42.0,898,3,6,물걸레,많음,13.509,15.38,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.391,74.88,80.0,5.49,20.49,26.266,4.111,57.118,51.628,52.742,48.495,36.313,69.519,31.505,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_898,42.0,898,4,6,물걸레,많음,12.682,14.438,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,8.816,74.88,80.0,5.12,20.12,26.093,3.834,51.628,46.508,65.423,48.495,36.313,69.519,31.505,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_898,42.0,898,5,6,물걸레,많음,24.231,27.588,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,16.846,74.88,80.0,9.751,24.751,26.007,7.302,46.508,36.756,89.655,48.495,36.313,69.519,31.505,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_898,42.0,898,6,6,물걸레,많음,10.345,11.778,현관매트,낮음,중,14.8,6.83,0.5,3.0,4.91,2.84,7.192,74.88,80.0,5.252,20.252,32.803,3.932,36.756,31.505,100.0,48.495,36.313,69.519,31.505,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_899,42.0,899,1,6,물걸레,많음,15.323,17.446,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,10.653,74.88,80.0,6.144,21.144,25.908,4.6,80.0,73.856,15.324,56.604,42.385,71.663,23.396,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_899,42.0,899,2,6,물걸레,많음,13.564,15.443,고파일 카펫,낮음,강,32.0,6.83,0.5,3.0,4.91,2.84,9.429,74.88,80.0,10.757,25.757,51.257,8.055,73.856,63.1,28.888,56.604,42.385,71.663,23.396,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_899,42.0,899,3,6,물걸레,많음,20.568,23.417,현관매트,낮음,중,14.8,6.83,0.5,3.0,4.91,2.84,14.299,74.88,80.0,10.627,25.627,33.393,7.958,63.1,52.472,49.456,56.604,42.385,71.663,23.396,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_899,42.0,899,4,6,물걸레,많음,19.714,22.444,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,13.705,74.88,80.0,8.049,23.049,26.386,6.027,52.472,44.423,69.169,56.604,42.385,71.663,23.396,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_899,42.0,899,5,6,물걸레,많음,17.72,20.174,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,13.551,74.88,80.0,9.96,24.96,33.022,7.458,44.423,34.463,86.889,56.604,42.385,71.663,23.396,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_899,42.0,899,6,6,물걸레,많음,13.111,14.927,현관매트,보통,강,32.0,6.83,0.5,3.0,4.91,2.84,10.026,74.88,80.0,11.067,26.067,49.593,8.287,34.463,23.396,100.0,56.604,42.385,71.663,23.396,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_9,42.0,9,1,6,물걸레,적음,18.542,21.11,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,9.926,74.88,80.0,7.318,22.318,33.119,5.479,80.0,72.682,18.542,33.085,24.773,52.019,46.915,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_9,42.0,9,2,6,물걸레,적음,8.431,9.599,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,4.103,74.88,80.0,2.368,17.368,25.927,1.773,72.682,70.314,26.973,33.085,24.773,52.019,46.915,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_9,42.0,9,3,6,물걸레,적음,19.491,22.19,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.485,74.88,80.0,5.508,20.508,26.088,4.124,70.314,64.806,46.464,33.085,24.773,52.019,46.915,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_9,42.0,9,4,6,물걸레,적음,13.984,15.921,장판/PVC,높음,중,14.8,6.83,0.5,3.0,4.91,2.84,8.506,74.88,80.0,6.203,21.203,32.765,4.645,64.806,58.603,60.448,33.085,24.773,52.019,46.915,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_9,42.0,9,5,6,물걸레,적음,15.438,17.576,마루/타일,보통,약,8.0,6.83,0.5,3.0,4.91,2.84,8.264,74.88,80.0,4.8,19.8,26.094,3.594,58.603,53.803,75.886,33.085,24.773,52.019,46.915,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_9,42.0,9,6,6,물걸레,적음,24.114,27.454,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,11.735,74.88,80.0,6.888,21.888,26.372,5.158,53.803,46.915,100.0,33.085,24.773,52.019,46.915,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_90,42.0,90,1,6,건식,보통,11.922,13.573,고파일 카펫,높음,터보,63.25,9.0,0.0,0.0,4.91,2.84,8.241,74.88,80.0,14.597,29.597,79.578,10.93,80.0,65.403,11.922,46.981,35.179,60.21,33.019,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_90,42.0,90,2,6,건식,보통,17.909,20.39,마루/타일,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,9.904,74.88,80.0,4.992,19.992,22.645,3.738,65.403,60.411,29.831,46.981,35.179,60.21,33.019,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_90,42.0,90,3,6,건식,보통,15.963,18.174,장판/PVC,높음,중,14.8,6.83,0.0,0.0,4.91,2.84,11.034,74.88,80.0,7.154,22.154,29.13,5.357,60.411,53.257,45.794,46.981,35.179,60.21,33.019,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_90,42.0,90,4,6,건식,보통,19.08,21.723,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,11.606,74.88,80.0,7.605,22.605,29.436,5.694,53.257,45.652,64.874,46.981,35.179,60.21,33.019,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_90,42.0,90,5,6,건식,보통,15.659,17.828,저파일 러그,낮음,중,14.8,6.83,0.0,0.0,4.91,2.84,8.659,74.88,80.0,5.558,20.558,28.839,4.162,45.652,40.094,80.533,46.981,35.179,60.21,33.019,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_90,42.0,90,6,6,건식,보통,19.468,22.164,저파일 러그,낮음,중,14.8,6.83,0.0,0.0,4.91,2.84,10.766,74.88,80.0,7.076,22.076,29.526,5.298,40.094,33.019,100.0,46.981,35.179,60.21,33.019,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_900,42.0,900,1,6,건식,적음,21.822,24.845,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,11.681,74.88,80.0,7.757,22.757,29.833,5.808,80.0,72.243,21.822,33.606,25.163,51.039,46.394,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_900,42.0,900,2,6,건식,적음,21.959,25.0,현관매트,낮음,중,14.8,6.83,0.0,0.0,4.91,2.84,10.686,74.88,80.0,7.072,22.072,29.73,5.295,72.243,65.171,43.781,33.606,25.163,51.039,46.394,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_900,42.0,900,3,6,건식,적음,20.53,23.374,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,9.991,74.88,80.0,4.983,19.983,22.406,3.731,65.171,60.188,64.311,33.606,25.163,51.039,46.394,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_900,42.0,900,4,6,건식,적음,8.714,9.921,고파일 카펫,낮음,강,32.0,6.83,0.0,0.0,4.91,2.84,4.241,74.88,80.0,4.376,19.376,46.348,3.276,60.188,55.813,73.025,33.606,25.163,51.039,46.394,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_900,42.0,900,5,6,건식,적음,18.954,21.579,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,10.146,74.88,80.0,6.601,21.601,29.231,4.943,55.813,49.212,91.979,33.606,25.163,51.039,46.394,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_900,42.0,900,6,6,건식,적음,8.021,9.132,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,4.294,74.88,80.0,2.818,17.818,29.483,2.11,49.212,46.394,100.0,33.606,25.163,51.039,46.394,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_901,42.0,901,1,6,물걸레,많음,19.547,22.254,고파일 카펫,높음,터보,63.25,9.0,0.5,3.0,4.91,2.84,16.986,74.88,80.0,32.449,47.449,85.828,24.298,80.0,47.551,19.547,74.401,55.71,73.827,30.0,충전 필요,1,0,0,0,0,5,76.868,87.515,26.335,14.943,39.401,24.458,73.257,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_901,42.0,901,2,6,물걸레,많음,12.321,14.028,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,8.566,74.88,80.0,4.961,19.961,26.021,3.715,47.551,42.589,31.868,74.401,55.71,73.827,30.0,충전 필요,1,0,0,0,0,5,76.868,87.515,26.335,14.943,39.401,24.458,73.257,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_901,42.0,901,3,6,물걸레,많음,20.819,23.702,고파일 카펫,낮음,강,32.0,6.83,0.5,3.0,4.91,2.84,14.473,74.88,80.0,15.788,30.788,49.01,11.822,42.589,26.801,52.687,74.401,55.71,73.827,30.0,충전 필요,1,0,0,0,0,5,76.868,87.515,26.335,14.943,39.401,24.458,73.257,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_901,42.0,901,4,6,물걸레,많음,13.103,14.918,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,10.02,74.88,80.0,7.343,22.343,32.928,5.499,26.801,19.457,65.79,74.401,55.71,73.827,30.0,충전 필요,1,0,0,0,0,5,76.868,87.515,26.335,14.943,39.401,24.458,73.257,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_901,42.0,901,5,6,물걸레,많음,18.343,20.884,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,12.752,74.88,80.0,7.38,22.38,26.001,5.526,19.457,36.478,84.134,74.401,55.71,73.827,30.0,충전 필요,1,1,1,1,0,5,76.868,87.515,26.335,14.943,39.401,24.458,73.257,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_901,42.0,901,6,6,물걸레,많음,15.867,18.064,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,11.03,74.88,80.0,6.478,21.478,26.383,4.85,36.478,30.0,100.0,74.401,55.71,73.827,30.0,충전 필요,1,0,0,0,0,5,76.868,87.515,26.335,14.943,39.401,24.458,73.257,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42평_902,42.0,902,1,6,건식,많음,21.964,25.006,현관매트,보통,강,32.0,6.83,0.0,0.0,4.91,2.84,16.796,74.88,80.0,17.109,32.109,45.764,12.811,80.0,62.891,21.964,47.442,35.524,73.629,32.558,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
